Position,Number,Name,Team,Laps,Time,Points
1,38,Mike Hawthorn (HAW),Ferrari,80,3:13:52.100,8
2,14,Luigi Musso (MUS),Maserati,80,+73.200s,6
3,2,Juan Manuel Fangio (FAN),Mercedes-Benz,79,+1 lap,4
4,10,Roberto Mieres (MIE),Maserati,79,+1 lap,3
5,4,Karl Kling (KLI),Mercedes-Benz,79,+1 lap,2
6,16,Paco  Godia (GOD),Maserati,76,+4 laps,0
7,26,Louis  Rosier (ROS),Maserati,74,+6 laps,0
8,28,Ken  Wharton (WHA),Maserati,74,+6 laps,0
9,18,Prince Bira (BIR),Maserati,68,+12 laps,0
NC,12,Sergio Mantovani (MAN),Maserati,58,DNF,0
NC,22,Toulo de Graffenried (DEG),Maserati,,SHC,0
NC,22,Ottorino  Volonterio  (VOL),Maserati,57,DNF,0
NC,6,Hans  Herrmann (HER),Mercedes-Benz,50,DNF,0
NC,40,Maurice  Trintignant (TRI),Ferrari,47,DNF,0
NC,48,Jacques  Pollet (POL),Gordini,37,DNF,0
NC,24,Harry Schell (SCH),Maserati,29,DNF,0
NC,8,Stirling Moss (MOS),Maserati,20,DNF,0
NC,46,Jean Behra (BEH),Gordini,17,DNF,0
NC,30,Jacques Swaters (SWA),Ferrari,16,DNF,0
NC,34,Alberto Ascari (ASC),Lancia,10,DNF,1
NC,36,Luigi  Villoresi (VIL),Lancia,2,DNF,0
NC,20,Robert  Manzon (MAN),Ferrari,2,DNF,0
